timestamp,ax,ay,az,vibration,rms
51537,-2.0000,-2.0000,0.6931,1.0185,0.9997
51557,1.9999,-0.7742,0.9670,0.7013,1.1011
51577,-1.0972,1.9999,0.7236,0.8693,0.8963
51597,0.7061,-2.0000,0.6755,0.7187,0.9184
51617,1.7068,1.9999,1.0261,0.8608,1.1185
51637,-2.0000,-2.0000,0.8682,1.0508,0.9620
51657,1.9999,1.9999,1.2900,0.9725,1.1577
51677,-2.0000,0.1975,0.7297,0.7524,0.9943
51697,1.9999,-2.0000,0.8604,0.9650,1.0683
51717,0.5967,1.9999,0.8989,0.7207,1.0658
51737,-1.7678,-2.0000,0.8926,0.9683,0.9920
51757,1.9999,1.9999,1.0959,0.9726,1.1143
51777,-2.0000,-2.0000,0.6970,1.0213,0.9906
51797,1.9999,-0.1279,1.0452,0.6887,1.0548
51817,-1.4844,1.9999,0.7971,0.8923,0.9863
51837,1.1797,-2.0000,0.6804,0.8259,0.9197
51857,1.5151,1.9999,1.0100,0.7968,1.1425
51877,-2.0000,-2.0000,0.8679,1.0613,0.9547
51897,1.9999,1.9999,1.2939,0.9639,1.1714
51917,-2.0000,-1.3162,0.6401,0.9064,0.9414
51937,1.9999,-2.0000,0.8955,0.8780,1.2092
51957,-0.1387,1.9999,0.7812,0.8273,0.9030
51977,-0.6072,-2.0000,0.7815,0.6840,0.9864
51997,1.9999,1.9999,1.0381,0.9688,1.1019
52017,-2.0000,-2.0000,0.8269,1.0276,0.9955
52037,1.9999,1.7603,1.2119,0.9345,1.1074
52057,-2.0000,1.3098,0.7529,0.8128,1.0962
52077,1.9999,-2.0000,0.8220,1.0243,0.9979
52097,0.8984,1.9999,0.9077,0.6806,1.1426
52117,-2.0000,-2.0000,0.8936,1.0622,0.9594
52137,1.9999,1.9999,1.1597,0.9572,1.1445
52157,-2.0000,-2.0000,0.6909,1.0330,0.9851
52177,1.9999,-0.2368,1.0298,0.6866,1.0555
52197,-1.4866,1.9999,0.8052,0.8924,0.9894
52217,1.2966,-2.0000,0.6726,0.8439,0.9294
52237,1.4624,1.9999,0.9890,0.7848,1.1413
52257,-2.0000,-2.0000,0.8821,1.0627,0.9539
52277,1.9999,1.9999,1.2576,0.9617,1.1634
52297,-2.0000,-2.0000,0.6902,1.0335,0.9991
52317,1.9999,-1.6348,0.8936,0.7799,1.2332
52337,-0.7017,1.9999,0.7302,0.8876,0.8567
52357,0.3479,-2.0000,0.6780,0.6332,0.9760
52377,1.7720,1.9999,1.0481,0.9050,1.1078
52397,-2.0000,-2.0000,0.8611,1.0366,0.9871
52417,1.9999,1.9999,1.3000,0.9847,1.1517
52437,-2.0000,-0.9502,0.6599,0.8422,0.9354
52457,1.9999,-2.0000,0.8826,0.8874,1.1868
52477,-0.1013,1.9999,0.7815,0.8134,0.9101
52497,-0.4731,-2.0000,0.7554,0.6798,0.9696
52517,1.9999,1.9999,1.0405,0.9549,1.1203
52537,-2.0000,-2.0000,0.8569,1.0383,0.9917
52557,1.9999,1.9999,1.2749,0.9813,1.1528
52577,-2.0000,0.3003,0.7344,0.7510,1.0017
52597,1.9999,-2.0000,0.8450,0.9674,1.0644
52617,0.4478,1.9999,0.8950,0.7168,1.0463
52637,-1.3318,-2.0000,0.8411,0.8756,0.9601
52657,1.9999,1.9999,1.0627,0.9516,1.1273
52677,-2.0000,-2.0000,0.8096,1.0347,0.9941
52697,1.9999,1.3713,1.1697,0.8509,1.0848
52717,-2.0000,1.6289,0.7937,0.8564,1.1390
52737,1.9999,-2.0000,0.8252,1.0401,0.9940
52757,0.9070,1.9999,0.9268,0.6719,1.1587
52777,-2.0000,-2.0000,0.9001,1.0656,0.9662
52797,1.9999,1.9999,1.1074,0.9533,1.1406
52817,-2.0000,-2.0000,0.7153,1.0339,0.9848
52837,1.9999,0.4070,1.0959,0.7214,1.0365
52857,-1.8728,1.9999,0.7917,0.9287,1.0861
52877,1.7781,-2.0000,0.7480,0.9805,0.9480
52897,1.2041,1.9999,0.9395,0.7175,1.1522
52917,-2.0000,-2.0000,0.9060,1.0692,0.9531
52937,1.9999,1.9999,1.1897,0.9535,1.1570
52957,-2.0000,-2.0000,0.6960,1.0364,0.9881
52977,1.9999,-0.3923,1.0117,0.6820,1.0730
52997,-1.4624,1.9999,0.7737,0.9014,0.9650
53017,1.3286,-2.0000,0.6899,0.8375,0.9422
53037,1.4292,1.9999,1.0129,0.7846,1.1425
53057,-2.0000,-2.0000,0.8660,1.0602,0.9571
53077,1.9999,1.9999,1.2598,0.9638,1.1617
53097,-2.0000,-2.0000,0.6960,1.0320,1.0025
53117,1.9999,-1.2102,0.9141,0.7243,1.1702
53137,-1.0085,1.9999,0.7187,0.8943,0.8676
53157,0.7788,-2.0000,0.6772,0.6954,0.9582
53177,1.6140,1.9999,1.0166,0.8545,1.1093
53197,-2.0000,-2.0000,0.8611,1.0444,0.9689
53217,1.9999,1.9999,1.2974,0.9785,1.1524
53237,-2.0000,-1.7981,0.6628,0.9850,0.9837
53257,1.9999,-1.9399,0.8926,0.8321,1.2766
53277,-0.5681,1.9999,0.7437,0.8944,0.8586
53297,0.1941,-2.0000,0.7009,0.6123,0.9999
53317,1.8062,1.9999,1.0508,0.9223,1.1068
53337,-2.0000,-2.0000,0.8674,1.0313,1.0008
53357,1.9999,1.9999,1.3018,0.9888,1.1524
53377,-2.0000,-0.9771,0.6584,0.8442,0.9399
53397,1.9999,-2.0000,0.8865,0.8843,1.1957
53417,-0.1997,1.9999,0.7805,0.8231,0.9025
53437,-0.3713,-2.0000,0.7417,0.6658,0.9707
53457,1.9999,1.9999,1.0496,0.9547,1.1238
53477,-2.0000,-2.0000,0.8882,1.0390,1.0010
53497,1.9999,-2.0000,0.8916,0.7997,1.3593
53517,-0.4058,1.9999,0.7375,0.9120,0.8747
53537,-0.0850,-2.0000,0.7207,0.5993,1.0274
53557,1.9111,1.9999,1.0583,0.9536,1.1175
53577,-2.0000,-2.0000,0.8899,1.0301,1.0179
53597,1.9999,1.9999,1.2976,0.9904,1.1583
53617,-2.0000,-0.4871,0.6860,0.7904,0.9453
53637,1.9999,-2.0000,0.8672,0.9096,1.1491
53657,0.0164,1.9999,0.8335,0.7824,0.9510
53677,-0.6851,-2.0000,0.7764,0.7237,0.9657
53697,1.9999,1.9999,1.0398,0.9518,1.1240
53717,-2.0000,-2.0000,0.8596,1.0381,0.9957
53737,1.9999,1.9999,1.2605,0.9795,1.1540
53757,-2.0000,0.2283,0.7314,0.7479,1.0016
53777,1.9999,-2.0000,0.8472,0.9667,1.0663
53797,0.2991,1.9999,0.8650,0.7201,1.0185
53817,-1.0344,-2.0000,0.8057,0.8159,0.9427
53837,1.9999,1.9999,1.0386,0.9416,1.1300
53857,-2.0000,-2.0000,0.8450,1.0421,0.9868
53877,1.9999,1.9999,1.2273,0.9742,1.1484
53897,-2.0000,0.6284,0.7344,0.7465,1.0503
53917,1.9999,-2.0000,0.8398,0.9998,1.0254
53937,0.4590,1.9999,0.8965,0.6898,1.0630
53957,-1.2771,-2.0000,0.8289,0.8800,0.9378
53977,1.9999,1.9999,1.0439,0.9392,1.1332
53997,-2.0000,-2.0000,0.8318,1.0425,0.9853
54017,1.9999,1.8623,1.2144,0.9436,1.1334
54037,-2.0000,0.9631,0.7478,0.7615,1.0918
54057,1.9999,-2.0000,0.8403,1.0202,1.0088
54077,0.5752,1.9999,0.8931,0.6743,1.0908
54097,-1.4314,-2.0000,0.8533,0.9225,0.9382
54117,1.9999,1.9999,1.0364,0.9378,1.1340
54137,-2.0000,-2.0000,0.8230,1.0428,0.9830
54157,1.9999,1.8691,1.2102,0.9447,1.1321
54177,-2.0000,0.8452,0.7444,0.7501,1.0792
54197,1.9999,-2.0000,0.8379,1.0155,1.0098
54217,0.4631,1.9999,0.8640,0.6782,1.0624
54237,-1.1963,-2.0000,0.8311,0.8718,0.9237
54257,1.9999,1.9999,1.0603,0.9315,1.1445
54277,-2.0000,-2.0000,0.8477,1.0481,0.9846
54297,1.9999,1.9999,1.2539,0.9700,1.1638
54317,-2.0000,0.3083,0.7212,0.7403,1.0266
54337,1.9999,-2.0000,0.8433,0.9837,1.0456
54357,0.2156,1.9999,0.8645,0.7086,1.0157
54377,-0.8174,-2.0000,0.7888,0.7876,0.9284
54397,1.9999,1.9999,1.0376,0.9289,1.1459
54417,-2.0000,-2.0000,0.8943,1.0513,0.9900
54437,1.9999,1.9999,1.2673,0.9688,1.1739
54457,-2.0000,-0.5181,0.6982,0.7922,0.9628
54477,1.9999,-2.0000,0.8652,0.9259,1.1283
54497,-0.1938,1.9999,0.7815,0.7830,0.9246
54517,-0.2043,-2.0000,0.7249,0.6814,0.9409
54537,1.9204,1.9999,1.0447,0.9163,1.1376
54557,-2.0000,-2.0000,0.8657,1.0498,0.9793
54577,1.9999,1.9999,1.2903,0.9732,1.1665
54597,-2.0000,-1.6360,0.6543,0.9576,0.9716
54617,1.9999,-1.8674,0.8853,0.8292,1.2400
54637,-0.7483,1.9999,0.7349,0.8969,0.8539
54657,0.6377,-2.0000,0.6504,0.6487,0.9886
54677,1.6204,1.9999,1.0146,0.8711,1.0999
54697,-2.0000,-2.0000,0.8750,1.0380,0.9812
54717,1.9999,1.9999,1.2695,0.9832,1.1410
54737,-2.0000,-2.0000,0.6958,1.0204,1.0135
54757,1.9999,-0.5239,0.9734,0.6762,1.1040
54777,-1.5166,1.9999,0.7849,0.9356,0.9409
54797,1.5977,-2.0000,0.7090,0.8681,0.9889
54817,1.1953,1.9999,0.9607,0.7608,1.1134
54837,-2.0000,-2.0000,0.8926,1.0501,0.9664
54857,1.9999,1.9999,1.1267,0.9672,1.1188
54877,-2.0000,-2.0000,0.7407,1.0251,0.9943
54897,1.9999,1.1187,1.1465,0.8150,1.0545
54917,-2.0000,1.5996,0.7795,0.8579,1.1005
54937,1.9999,-2.0000,0.8125,1.0294,0.9864
54957,0.6292,1.9999,0.8975,0.6713,1.0909
54977,-1.3474,-2.0000,0.8318,0.9114,0.9203
54997,1.9999,1.9999,1.0593,0.9306,1.1441
55017,-2.0000,-2.0000,0.8911,1.0481,0.9957
55037,1.9999,1.9999,1.2747,0.9700,1.1773
55057,-2.0000,-0.5103,0.6980,0.7862,0.9758
55077,1.9999,-2.0000,0.8601,0.9338,1.1197
55097,-0.3091,1.9999,0.7649,0.7874,0.9139
55117,0.0605,-2.0000,0.6882,0.6732,0.9330
55137,1.7734,1.9999,1.0452,0.8814,1.1259
55157,-2.0000,-2.0000,0.8513,1.0484,0.9696
55177,1.9999,1.9999,1.2935,0.9745,1.1593
55197,-2.0000,-2.0000,0.6824,1.0266,1.0107
55217,1.9999,-0.9097,0.9375,0.6957,1.1391
55237,-1.3337,1.9999,0.7612,0.9258,0.9033
55257,1.4236,-2.0000,0.6799,0.8122,0.9892
55277,1.2615,1.9999,0.9856,0.7833,1.1056
55297,-2.0000,-2.0000,0.8965,1.0454,0.9730
55317,1.9999,1.9999,1.1360,0.9714,1.1170
55337,-2.0000,-2.0000,0.7300,1.0229,0.9958
55357,1.9999,1.2361,1.1589,0.8364,1.0598
55377,-2.0000,1.3257,0.7800,0.8141,1.0721
55397,1.9999,-2.0000,0.8110,1.0153,0.9984
55417,0.4436,1.9999,0.8833,0.6807,1.0534
55437,-1.0227,-2.0000,0.8232,0.8407,0.9190
55457,1.9999,1.9999,1.0330,0.9233,1.1499
55477,-2.0000,-2.0000,0.8982,1.0540,0.9877
55497,1.9999,1.9999,1.3118,0.9679,1.1888
55517,-2.0000,-1.3508,0.6614,0.9083,0.9711
55537,1.9999,-1.9070,0.8867,0.8625,1.2046
55557,-0.7915,1.9999,0.7314,0.8813,0.8670
55577,0.7830,-2.0000,0.6594,0.6776,0.9844
55597,1.5205,1.9999,1.0081,0.8441,1.1018
55617,-2.0000,-2.0000,0.8743,1.0401,0.9773
55637,1.9999,1.9999,1.1860,0.9780,1.1218
55657,-2.0000,-2.0000,0.6990,1.0209,0.9978
55677,1.9999,0.7639,1.1152,0.7627,1.0429
55697,-2.0000,1.7898,0.8071,0.9127,1.0835
55717,1.9999,-2.0000,0.8020,1.0217,0.9894
55737,0.5620,1.9999,0.8892,0.6758,1.0731
55757,-1.1355,-2.0000,0.8364,0.8683,0.9184
55777,1.9999,1.9999,1.0605,0.9228,1.1579
55797,-2.0000,-2.0000,0.9048,1.0543,0.9951
55817,1.9999,1.9999,1.3098,0.9671,1.1940
55837,-2.0000,-1.9124,0.6387,1.0145,1.0079
55857,1.9999,-1.3633,0.8950,0.7519,1.1789
55877,-1.1853,1.9999,0.7476,0.9233,0.8791
55897,1.3323,-2.0000,0.6572,0.7751,1.0006
55917,1.2876,1.9999,0.9722,0.7993,1.0913
55937,-2.0000,-2.0000,0.8806,1.0403,0.9701
55957,1.9999,1.9999,1.0881,0.9749,1.0936
55977,-2.0000,-2.0000,0.8335,1.0185,1.0125
55997,1.9999,1.9999,1.2444,0.9907,1.1367
56017,-2.0000,-0.1069,0.7234,0.7424,0.9893
56037,1.9999,-2.0000,0.8486,0.9562,1.0806
56057,-0.3801,1.9999,0.7378,0.7746,0.9077
56077,0.3708,-2.0000,0.6829,0.6881,0.9236
56097,1.6316,1.9999,1.0239,0.8394,1.1252
56117,-2.0000,-2.0000,0.8640,1.0544,0.9571
56137,1.9999,1.9999,1.1858,0.9665,1.1327
56157,-2.0000,-2.0000,0.7227,1.0277,0.9952
56177,1.9999,1.1580,1.1465,0.8196,1.0594
56197,-2.0000,1.1602,0.7737,0.7965,1.0434
56217,1.9999,-2.0000,0.8037,1.0012,1.0084
56237,0.1350,1.9999,0.8323,0.6977,0.9946
56257,-0.3416,-2.0000,0.7168,0.7423,0.8922
56277,1.8630,1.9999,1.0610,0.8774,1.1576
56297,-2.0000,-2.0000,0.8481,1.0638,0.9557
56317,1.9999,1.9999,1.2529,0.9610,1.1642
56337,-2.0000,-2.0000,0.6936,1.0338,0.9997
56357,1.9999,0.5559,1.1003,0.7311,1.0527
56377,-2.0000,1.7737,0.8044,0.9156,1.0759
56397,1.9999,-2.0000,0.7969,1.0159,0.9963
56417,0.3931,1.9999,0.8823,0.6795,1.0475
56437,-0.6990,-2.0000,0.7737,0.7950,0.9052
56457,1.9795,1.9999,1.0886,0.9034,1.1832
56477,-2.0000,-2.0000,0.8677,1.0665,0.9757
56497,1.9999,1.9999,1.2776,0.9588,1.1877
56517,-2.0000,-2.0000,0.6907,1.0359,1.0132
56537,1.9999,0.2075,1.0430,0.6974,1.0597
56557,-2.0000,1.9999,0.8091,0.9779,1.0728
56577,1.9999,-2.0000,0.7878,1.0155,0.9928
56597,0.4788,1.9999,0.8723,0.6807,1.0516
56617,-0.7585,-2.0000,0.7676,0.8055,0.8998
56637,1.9999,1.9999,1.0698,0.9073,1.1787
56657,-2.0000,-2.0000,0.8403,1.0678,0.9611
56677,1.9999,1.9999,1.2493,0.9576,1.1726
56697,-2.0000,-2.0000,0.6929,1.0359,1.0013
56717,1.9999,0.7673,1.1130,0.7561,1.0564
56737,-2.0000,1.3589,0.7891,0.8365,1.0437
56757,1.9999,-2.0000,0.8159,0.9987,1.0173
56777,0.0491,1.9999,0.7866,0.7038,0.9772
56797,-0.0364,-2.0000,0.6812,0.7213,0.8911
56817,1.7610,1.9999,1.0273,0.8475,1.1519
56837,-2.0000,-2.0000,0.8459,1.0679,0.9395
56857,1.9999,1.9999,1.1768,0.9565,1.1395
56877,-2.0000,-2.0000,0.7817,1.0332,1.0006
56897,1.9999,1.9999,1.2322,0.9802,1.1464
56917,-2.0000,-0.3662,0.7329,0.7639,0.9798
56937,1.9999,-2.0000,0.8472,0.9428,1.1014
56957,-0.7939,1.9999,0.7202,0.8322,0.8820
56977,1.1162,-2.0000,0.6338,0.7512,0.9603
56997,1.2915,1.9999,0.9680,0.7818,1.0958
57017,-2.0000,-2.0000,0.8730,1.0505,0.9458
57037,1.9999,1.9999,1.0474,0.9666,1.0840
57057,-2.0000,-2.0000,0.9172,1.0232,1.0159
57077,1.9999,1.9999,1.3127,0.9889,1.1651
57097,-2.0000,-2.0000,0.6677,1.0162,1.0365
57117,1.9999,-0.2996,0.9746,0.6919,1.0709
57137,-1.9358,1.9999,0.8293,0.9902,1.0225
57157,1.9999,-2.0000,0.7722,0.9915,1.0083
57177,0.4187,1.9999,0.8582,0.7045,1.0135
57197,-0.4990,-2.0000,0.7371,0.7569,0.9055
57217,1.8767,1.9999,1.0625,0.8822,1.1634
57237,-2.0000,-2.0000,0.8479,1.0638,0.9604
57257,1.9999,1.9999,1.1624,0.9584,1.1434
57277,-2.0000,-2.0000,0.7654,1.0316,1.0038
57297,1.9999,1.9999,1.2415,0.9818,1.1481
57317,-2.0000,-0.4155,0.7339,0.7674,0.9808
57337,1.9999,-2.0000,0.8486,0.9398,1.1083
57357,-0.8477,1.9999,0.7212,0.8421,0.8812
57377,1.2146,-2.0000,0.6294,0.7648,0.9696
57397,1.2434,1.9999,0.9490,0.7761,1.0892
57417,-1.9275,-2.0000,0.8479,1.0329,0.9335
57437,1.9999,1.9999,1.0610,0.9636,1.0867
57457,-2.0000,-2.0000,0.9233,1.0260,1.0131
57477,1.9999,1.9999,1.3030,0.9868,1.1642
57497,-2.0000,-2.0000,0.6768,1.0171,1.0355
57517,1.9999,0.2937,1.0500,0.7185,1.0500
57537,-2.0000,1.6724,0.7996,0.9058,1.0432
57557,1.9999,-2.0000,0.7927,1.0005,1.0074
57577,0.0447,1.9999,0.7798,0.7064,0.9639
57597,0.0818,-2.0000,0.6780,0.7148,0.8933
57617,1.6721,1.9999,1.0178,0.8299,1.1406
57637,-2.0000,-2.0000,0.7534,1.0658,0.9112
57657,1.9999,1.9999,1.2246,0.9609,1.1299
57677,-2.0000,-0.3638,0.7412,0.7829,0.9316
57697,1.9999,-2.0000,0.8469,0.9318,1.0940
57717,-0.8940,1.9999,0.7046,0.8499,0.8608
57737,1.3193,-2.0000,0.6433,0.7797,0.9729
57757,1.1753,1.9999,0.9370,0.7642,1.0853
57777,-1.7092,-2.0000,0.8367,0.9876,0.9139
57797,1.9999,1.9999,1.0679,0.9494,1.1060
57817,-2.0000,-2.0000,0.8997,1.0373,0.9942
57837,1.9999,1.9999,1.2815,0.9791,1.1609
57857,-2.0000,-2.0000,0.6873,1.0218,1.0242
57877,1.9999,1.0471,1.1243,0.8072,1.0592
57897,-2.0000,0.7732,0.7664,0.7542,1.0067
57917,1.9999,-2.0000,0.8218,0.9748,1.0462
57937,-0.4229,1.9999,0.7554,0.7621,0.9142
57957,0.7791,-2.0000,0.6313,0.7235,0.9302
57977,1.4194,1.9999,0.9661,0.7872,1.1155
57997,-2.0000,-2.0000,0.8499,1.0609,0.9282
58017,1.9999,1.9999,1.0681,0.9596,1.0939
58037,-2.0000,-2.0000,0.9456,1.0285,1.0187
58057,1.9999,1.9999,1.3047,0.9846,1.1726
